1665386294,6.021666666666671
1665386415,5.85454545454545
1665386536,6.119008264462811
1665386657,6.206666666666672
1665386778,6.129752066115706
1665386899,6.375833333333335
1665387020,6.142975206611572
1665387141,6.3999999999999995
1665387262,6.508264462809915
1665387383,6.60495867768595
1665387504,6.5775000000000015
1665387625,6.649586776859505
1665387746,6.368333333333331
1665387867,6.972727272727279
1665387988,7.122500000000007
1665388109,6.082644628099174
1665388230,5.875206611570244
1665388351,5.951666666666666
1665388472,6.066115702479338
1665388593,6.149166666666663
1665388714,5.761983471074378
1665388835,5.946666666666666
1665388956,5.978512396694219
1665389077,6.312396694214876
1665389198,6.276666666666666
1665389319,6.3041322314049575
1665389440,6.395833333333334
1665389561,6.526446280991738
1665389682,6.724166666666672
1665389803,7.223140495867768
